user_id,pr_id,total_scores
U155,P417,3.0
U155,P434,0.5
U155,P451,3.0
U155,P471,5.0
U155,P495,30.0
U155,P503,3.0
U155,P52,0.5
U155,P530,3.5
U155,P540,0.5
U155,P55,63.0
U155,P567,30.5
U155,P615,0.5
U155,P623,30.5
U156,P129,0.5
U156,P13,3.0
U156,P136,5.5
U156,P149,0.5
U156,P166,5.0
U156,P167,3.0
U156,P180,5.5
U156,P185,30.0
U156,P190,3.0
U156,P196,5.0
U156,P207,3.0
U156,P208,30.0
U156,P217,0.5
U156,P240,3.0
U156,P241,3.0
U156,P243,0.5
U156,P244,5.0
U156,P259,30.0
U156,P28,0.5
U156,P286,3.0
U156,P303,3.5
U156,P337,3.0
U156,P362,0.5
U156,P372,3.0
U156,P373,0.5
U156,P378,5.0
U156,P392,0.5
U156,P422,5.0
U156,P432,3.0
U156,P472,0.5
U156,P499,3.0
U156,P50,3.0
U156,P506,3.0
U156,P55,30.0
U156,P567,0.5
U156,P575,3.0
U156,P576,5.0
U156,P583,3.0
U156,P588,5.0
U156,P61,3.5
U156,P627,3.0
U156,P638,5.0
U156,P648,3.0
U156,P79,3.0
U156,P81,3.0
U156,P92,5.0
U156,P98,0.5
U157,P101,30.0
U157,P103,0.5
U157,P138,3.0
U157,P167,0.5
U157,P17,1.0
U157,P180,3.0
U157,P185,8.0
U157,P198,30.0
U157,P2,5.0
U157,P217,3.0
U157,P244,5.5
U157,P259,30.0
U157,P278,35.0
U157,P303,60.0
U157,P316,5.0
U157,P318,0.5
U157,P327,30.5
U157,P33,3.0
U157,P378,0.5
U157,P385,3.0
U157,P387,33.0
U157,P396,0.5
U157,P415,1.0
U157,P430,30.5
U157,P443,41.0
U157,P482,5.0
U157,P511,0.5
U157,P536,30.0
U157,P550,1.0
U157,P552,5.0
U157,P600,6.0
U157,P613,30.0
U157,P68,3.0
U157,P7,3.5
U157,P79,3.0
U157,P81,63.0
U157,P98,5.0
U158,P122,3.0
U158,P140,3.0
U158,P168,3.0
U158,P206,3.0
U158,P207,35.0
U158,P208,5.5
U158,P232,33.0
U158,P255,0.5
U158,P286,3.5
U158,P300,0.5
U158,P31,30.0
U158,P321,30.0
U158,P339,0.5
U158,P397,30.0
U158,P403,30.0
U158,P424,30.0
U158,P435,3.0
U158,P451,31.0
U158,P469,3.0
U158,P530,3.5
U158,P572,0.5
U158,P576,0.5
U158,P583,0.5
U158,P615,0.5
U158,P92,30.5
U159,P103,33.0
U159,P107,3.5
U159,P122,5.0
U159,P136,0.5
U159,P152,3.0
U159,P166,0.5
U159,P178,30.0
U159,P180,30.5
U159,P198,5.0
U159,P2,0.5
U159,P203,0.5
U159,P217,3.0
U159,P234,30.0
U159,P240,30.0
U159,P243,0.5
U159,P244,0.5
U159,P278,0.5
U159,P296,3.0
U159,P297,3.0
U159,P30,3.0
U159,P303,5.0
U159,P32,30.0
U159,P353,0.5
U159,P378,10.5
U159,P396,3.0
U159,P415,30.0
U159,P42,0.5
U159,P422,6.0
U159,P424,0.5
U159,P49,3.5
U159,P575,33.0
U159,P59,3.0
U159,P61,0.5
U159,P615,5.0
U159,P621,0.5
U159,P627,3.0
U159,P69,3.0
U159,P78,0.5
U159,P79,0.5
U159,P98,3.0
U16,P122,30.0
U16,P124,0.5
U16,P135,0.5
U16,P136,3.0
U16,P140,1.0
U16,P152,30.0
U16,P166,4.0
U16,P168,0.5
U16,P17,30.0
U16,P185,5.0
U16,P198,5.0
U16,P207,70.0
U16,P208,8.0
U16,P240,3.5
U16,P247,4.0
U16,P255,6.0
U16,P261,0.5
U16,P286,3.0
U16,P302,3.0
U16,P321,0.5
U16,P326,3.0
U16,P379,0.5
U16,P382,3.0
U16,P403,30.0
U16,P41,1.0
U16,P427,30.0
U16,P428,0.5
U16,P442,30.0
U16,P451,0.5
U16,P472,3.0
U16,P479,3.5
U16,P498,30.0
U16,P503,0.5
U16,P530,0.5
U16,P567,1.0
U16,P572,3.0
U16,P583,0.5
U16,P615,0.5
U16,P627,5.0
U16,P631,3.0
U16,P632,0.5
U16,P644,0.5
U16,P645,0.5
U16,P68,0.5
U16,P69,0.5
U16,P92,30.0
U160,P155,3.0
U160,P166,0.5
U160,P176,0.5
U160,P190,3.5
U160,P217,30.0
U160,P243,30.0
U160,P259,3.0
U160,P261,5.0
U160,P265,0.5
U160,P278,5.0
U160,P339,3.0
U160,P353,30.0
U160,P354,3.0
U160,P362,3.0
U160,P370,0.5
U160,P372,0.5
U160,P42,3.5
U160,P481,30.0
U160,P530,0.5
U160,P540,0.5
U160,P553,0.5
U160,P606,5.0
U160,P615,5.0
U160,P623,0.5
U160,P627,6.0
U160,P636,3.0
U160,P79,0.5
U160,P92,0.5
U162,P103,30.0
U162,P117,3.0
U162,P128,0.5
U162,P17,5.0
U162,P18,5.0
U162,P180,0.5
U162,P185,8.0
U162,P198,5.0
U162,P241,0.5
U162,P243,5.5
U162,P244,0.5
U162,P259,3.0
U162,P303,10.0
U162,P316,5.0
U162,P360,0.5
U162,P471,0.5
U162,P484,0.5
U162,P511,3.0
U162,P54,3.0
U162,P61,5.0
U162,P78,5.0
U162,P98,5.0
U166,P118,5.0
U166,P136,33.0
U166,P170,0.5
U166,P217,3.0
U166,P259,0.5
U166,P298,5.0
U166,P318,30.0
U166,P362,5.0
U166,P387,0.5
U166,P443,6.0
U166,P471,3.0
U166,P49,6.0
U166,P525,30.0
U166,P553,5.0
U166,P59,5.0
U166,P98,30.0
U167,P103,5.5
U167,P124,5.0
U167,P13,8.0
U167,P135,30.0
U167,P136,1.0
U167,P140,30.5
U167,P149,0.5
U167,P161,0.5
U167,P174,3.0
U167,P180,60.0
U167,P182,5.0
U167,P206,0.5
U167,P207,5.0
U167,P208,0.5
U167,P213,5.0
U167,P232,3.0
U167,P244,5.0
U167,P255,0.5
U167,P321,0.5
U167,P379,5.0
U167,P394,3.0
U167,P447,3.0
U167,P457,5.0
U167,P485,0.5
U167,P503,0.5
U167,P518,30.0
U167,P567,60.0
U167,P572,5.0
U167,P574,8.0
U167,P583,10.0
U167,P615,30.0
U167,P623,30.5
U167,P649,0.5
U168,P122,8.0
U168,P136,0.5
U168,P166,10.5
U168,P185,35.0
U168,P206,30.0
U168,P207,33.0
U168,P208,0.5
U168,P240,35.5
U168,P244,0.5
U168,P255,0.5
U168,P258,3.0
U168,P32,5.0
U168,P339,0.5
U168,P379,0.5
U168,P381,3.0
U168,P396,0.5
U168,P451,3.0
U168,P485,30.0
U168,P49,0.5
U168,P491,30.0
U168,P503,3.0
U168,P623,30.0
U168,P68,3.0
U17,P107,5.0
U17,P138,5.0
U17,P141,3.0
U17,P166,30.0
U17,P167,30.0
U17,P17,5.0
U17,P203,30.0
U17,P207,30.0
U17,P232,3.0
U17,P241,3.0
U17,P259,30.0
U17,P261,30.0
U17,P278,5.0
U17,P297,3.0
U17,P303,3.5
U17,P309,0.5
U17,P339,3.0
U17,P34,3.0
U17,P354,0.5
U17,P378,3.0
U17,P387,60.0
U17,P415,0.5
U17,P417,3.0
U17,P422,3.0
U17,P432,30.5
U17,P49,5.0
U17,P503,3.0
U17,P52,3.0
U17,P550,8.0
U17,P558,0.5
U17,P61,30.0
U17,P613,3.0
U17,P621,30.0
U17,P622,5.0
U17,P627,30.0
U17,P68,30.0
U170,P122,3.0
U170,P150,3.0
U170,P166,5.0
U170,P167,3.0
U170,P176,3.0
U170,P185,3.0
U170,P2,0.5
U170,P208,5.0
U170,P223,3.0
U170,P241,5.0
U170,P272,3.0
U170,P297,8.0
U170,P303,5.0
U170,P34,3.0
U170,P362,5.0
U170,P372,0.5
U170,P378,3.0
U170,P396,35.0
U170,P415,35.0
U170,P420,5.0
U170,P422,30.5
U170,P451,30.0
U170,P464,5.0
U170,P52,5.0
U170,P540,0.5
U170,P621,35.0
U170,P623,0.5
U170,P636,30.0
U170,P644,0.5
U170,P648,35.0
U170,P92,6.0
U170,P98,3.0
U171,P103,0.5
U171,P107,8.0
U171,P124,3.0
U171,P139,5.0
U171,P140,6.0
U171,P149,30.0
U171,P173,3.0
U171,P185,8.5
U171,P187,3.0
U171,P198,5.0
U171,P208,0.5
U171,P224,3.0
U171,P231,30.0
U171,P241,3.0
U171,P244,5.0
U171,P255,30.0
U171,P259,35.0
U171,P315,46.0
U171,P354,3.5
U171,P362,5.0
U171,P378,3.5
U171,P396,0.5
U171,P41,0.5
U171,P432,30.0
U171,P443,3.0
U171,P471,3.0
U171,P49,3.5
U171,P497,30.0
U171,P51,0.5
U171,P525,0.5
U171,P550,0.5
U171,P572,5.5
U171,P576,0.5
U171,P578,0.5
U171,P61,30.5
U171,P625,5.0
U171,P71,3.0
U171,P79,0.5
U171,P84,3.0
U171,P98,30.0
U172,P107,30.0
U172,P118,3.0
U172,P122,0.5
U172,P149,3.0
U172,P17,3.0
U172,P170,0.5
U172,P190,3.5
U172,P2,3.0
U172,P208,3.0
U172,P217,0.5
U172,P232,3.0
U172,P238,30.0
U172,P241,0.5
U172,P243,0.5
U172,P259,35.0
U172,P263,0.5
U172,P292,3.0
U172,P297,6.0
U172,P303,3.0
U172,P325,3.0
U172,P34,3.0
U172,P35,5.0
U172,P353,6.0
U172,P354,43.0
U172,P417,30.5
U172,P42,5.0
U172,P422,30.0
U172,P425,3.0
U172,P43,0.5
U172,P432,0.5
U172,P479,0.5
U172,P49,0.5
U172,P511,6.0
U172,P519,0.5
U172,P52,0.5
U172,P540,0.5
U172,P555,0.5
U172,P556,3.0
U172,P575,30.0
U172,P61,30.0
U172,P627,30.0
U172,P69,30.0
U172,P94,5.0
U174,P107,15.5
U174,P108,5.0
U174,P109,5.0
U174,P140,5.0
U174,P17,3.0
U174,P170,5.0
U174,P173,3.0
U174,P190,0.5
U174,P195,0.5
U174,P197,0.5
U174,P198,3.0
U174,P206,0.5
U174,P231,3.0
U174,P232,3.0
U174,P241,0.5
U174,P247,30.0
U174,P259,35.5
U174,P261,3.0
U174,P28,0.5
U174,P296,5.0
U174,P298,30.0
U174,P309,3.0
U174,P325,0.5
U174,P34,30.0
U174,P353,8.0
U174,P369,5.0
U174,P42,15.0
U174,P439,30.0
U174,P447,0.5
U174,P471,3.0
U174,P479,3.0
U174,P505,30.0
U174,P540,30.0
U174,P544,0.5
U174,P550,8.0
U174,P575,0.5
U174,P644,0.5
U174,P69,39.0
U175,P136,3.0
U175,P170,10.0
U175,P180,5.0
U175,P185,30.0
U175,P198,3.0
U175,P238,5.0
U175,P241,0.5
U175,P286,3.0
U175,P315,0.5
U175,P344,30.0
U175,P354,5.0
U175,P359,0.5
U175,P362,5.0
U175,P367,5.0
U175,P375,3.0
U175,P41,3.0
U175,P430,0.5
U175,P49,0.5
U175,P525,3.0
U175,P550,0.5
U175,P558,0.5
U175,P68,0.5
U175,P98,30.0
U176,P107,3.0
U176,P140,30.0
U176,P149,0.5
U176,P173,3.0
U176,P182,30.0
U176,P208,30.0
U176,P217,38.0
U176,P22,30.0
U176,P226,0.5
U176,P278,0.5
U176,P294,3.0
U176,P297,30.0
U176,P303,3.0
U176,P309,3.0
U176,P320,0.5
U176,P325,30.0
U176,P34,6.0
U176,P353,30.0
U176,P372,30.0
U176,P415,5.0
U176,P417,0.5
U176,P432,5.5
U176,P447,5.0
U176,P505,3.0
U176,P55,3.0
U176,P575,0.5
U176,P576,0.5
U176,P61,1.0
U176,P615,3.0
U176,P632,0.5
U176,P639,5.0
U176,P645,30.0
U176,P648,3.0
U176,P73,3.0
U176,P92,5.0
U179,P104,30.0
U179,P118,3.0
U179,P127,0.5
U179,P139,5.0
U179,P155,3.0
U179,P167,3.0
U179,P17,0.5
U179,P170,65.5
U179,P185,3.0
U179,P2,30.0
U179,P209,3.0
U179,P217,5.5
U179,P221,3.0
U179,P224,3.0
U179,P232,0.5
U179,P238,0.5
U179,P244,0.5
U179,P250,5.0
U179,P254,0.5
U179,P259,3.0
U179,P278,38.0
U179,P286,30.0
U179,P303,5.5
U179,P312,3.0
U179,P315,36.0
U179,P321,30.0
U179,P339,0.5
U179,P348,5.0
U179,P362,30.0
U179,P370,5.0
U179,P379,3.0
U179,P423,5.0
U179,P428,0.5
U179,P443,0.5
U179,P451,30.0
U179,P471,0.5
U179,P507,5.0
U179,P519,5.0
U179,P525,30.0
U179,P548,0.5
U179,P550,30.0
U179,P567,5.0
U179,P575,30.5
U179,P576,3.0
U179,P583,30.0
U179,P61,11.0
U179,P611,0.5
U179,P623,30.0
U179,P632,5.0
U179,P68,33.5
U179,P79,0.5
U179,P81,0.5
U179,P98,3.0
U18,P124,3.0
U18,P136,30.0
U18,P147,5.0
U18,P149,0.5
U18,P17,6.0
U18,P173,3.0
U18,P176,8.0
U18,P180,0.5
U18,P2,3.0
U18,P207,5.0
U18,P240,0.5
U18,P243,0.5
U18,P259,36.0
U18,P263,3.0
U18,P28,3.0
U18,P296,5.0
U18,P297,0.5
U18,P303,5.0
U18,P310,5.0
U18,P315,0.5
U18,P353,3.5
U18,P354,30.5
U18,P362,3.0
U18,P372,30.0
U18,P380,0.5
U18,P387,5.0
U18,P404,5.0
U18,P42,5.0
U18,P422,0.5
U18,P443,8.0
U18,P471,3.0
U18,P486,30.0
U18,P496,30.0
U18,P497,5.0
U18,P51,3.0
U18,P536,3.0
U18,P540,60.5
U18,P550,30.0
U18,P576,0.5
U18,P609,30.0
U18,P615,30.0
U18,P621,5.0
U18,P634,5.0
U18,P643,0.5
U18,P645,30.0
U18,P648,3.5
U18,P69,0.5
U18,P80,3.0
U180,P13,5.5
U180,P134,30.0
U180,P140,0.5
U180,P160,0.5
U180,P206,3.0
U180,P208,0.5
U180,P220,0.5
U180,P232,5.0
U180,P240,5.0
U180,P247,1.0
U180,P261,30.0
U180,P321,0.5
U180,P379,5.0
U180,P41,38.5
U180,P423,5.0
U180,P503,0.5
U180,P576,3.0
U180,P604,5.0
U180,P623,0.5
U180,P645,0.5
U180,P92,0.5
U181,P1,0.5
U181,P121,3.0
U181,P173,43.0
U181,P176,5.0
U181,P185,30.0
U181,P2,3.5
U181,P221,3.0
U181,P241,3.0
U181,P259,0.5
U181,P286,0.5
U181,P298,5.0
U181,P303,4.5
U181,P321,3.5
U181,P353,30.0
U181,P354,33.0
U181,P355,3.0
U181,P390,3.0
U181,P415,3.5
U181,P416,3.0
U181,P417,35.0
U181,P42,0.5
U181,P420,5.0
U181,P422,30.0
U181,P432,30.0
U181,P443,3.0
U181,P446,5.0
U181,P52,0.5
U181,P536,3.0
U181,P540,5.0
U181,P55,6.5
U181,P567,30.0
U181,P572,30.5
U181,P61,34.5
U181,P621,30.0
U181,P625,3.0
U181,P627,3.0
U181,P648,0.5
U181,P66,3.0
U181,P68,5.0
U182,P173,0.5
U182,P185,1.0
U182,P198,30.0
U182,P2,30.0
U182,P209,5.0
U182,P217,30.0
U182,P22,3.0
U182,P243,35.0
U182,P274,5.0
U182,P278,3.0
U182,P303,3.0
U182,P315,3.0
U182,P354,3.0
U182,P371,5.0
U182,P378,5.0
U182,P387,3.0
U182,P396,3.5
U182,P401,3.0
U182,P422,0.5
U182,P443,30.0
U182,P471,0.5
U182,P48,5.0
U182,P621,3.0
U182,P625,0.5
U182,P81,3.0
U182,P98,0.5
U184,P103,0.5
U184,P107,3.5
U184,P167,3.5
U184,P17,3.0
U184,P170,33.0
U184,P173,0.5
U184,P178,0.5
U184,P180,0.5
U184,P198,35.0
U184,P2,11.5
U184,P238,3.0
U184,P241,3.0
U184,P247,5.0
U184,P259,33.5
U184,P26,0.5
U184,P278,3.0
U184,P303,8.0
U184,P322,30.0
U184,P367,3.0
U184,P374,3.0
U184,P381,3.0
U184,P387,31.0
U184,P432,5.0
U184,P440,3.0
U184,P443,35.0
U184,P471,5.5
U184,P49,10.0
U184,P511,3.0
U184,P550,5.5
U184,P552,3.0
U184,P557,0.5
U184,P575,3.0
U184,P600,0.5
U184,P61,30.0
U184,P647,5.0
U184,P68,5.5
U184,P79,3.0
U184,P81,6.0
U184,P98,0.5
U185,P17,0.5
U185,P173,5.0
U185,P174,5.0
U185,P176,3.0
U185,P180,5.5
U185,P198,5.0
U185,P238,30.0
U185,P312,30.0
U185,P315,0.5
U185,P321,3.0
U185,P372,1.0
U185,P41,0.5
U185,P417,3.0
U185,P42,5.0
U185,P422,0.5
U185,P429,0.5
U185,P430,5.0
U185,P471,5.0
U185,P515,3.0
U185,P55,3.0
U185,P583,0.5
U185,P607,30.0
U185,P627,3.5
U185,P69,0.5
U185,P79,0.5
U186,P103,33.0
U186,P117,0.5
U186,P124,0.5
U186,P140,0.5
U186,P141,0.5
U186,P142,5.0
U186,P161,60.0
U186,P166,3.0
U186,P17,3.5
U186,P2,0.5
U186,P207,5.0
U186,P232,6.0
U186,P244,5.5
U186,P247,6.0
U186,P25,30.0
U186,P250,30.0
U186,P259,0.5
U186,P261,30.5
U186,P28,3.0
U186,P281,3.0
U186,P286,3.0
U186,P321,30.5
U186,P339,3.0
U186,P362,3.0
U186,P372,3.0
U186,P378,3.0
U186,P397,0.5
U186,P415,0.5
U186,P416,3.0
U186,P451,30.0
U186,P49,0.5
U186,P495,30.0
U186,P498,0.5
U186,P518,3.0
U186,P530,3.0
U186,P544,5.0
U186,P575,30.0
U186,P576,5.0
U186,P578,3.0
U186,P590,0.5
U186,P627,30.0
U186,P639,1.0
U186,P68,0.5
U186,P79,5.0
U186,P92,3.5
U186,P98,0.5
U187,P107,3.0
U187,P129,5.0
U187,P136,3.0
U187,P15,5.0
U187,P158,0.5
U187,P166,3.0
U187,P176,8.0
U187,P2,0.5
U187,P206,0.5
U187,P217,5.0
U187,P22,5.0
U187,P240,3.0
U187,P244,60.0
U187,P247,0.5
U187,P261,5.0
U187,P278,3.0
U187,P28,6.0
U187,P283,5.0
U187,P296,5.0
U187,P309,3.0
U187,P313,30.0
U187,P315,5.0
U187,P320,5.0
U187,P34,3.0
U187,P353,3.0
U187,P363,0.5
U187,P378,0.5
U187,P395,5.0
U187,P415,6.0
U187,P42,5.5
U187,P422,3.0
U187,P451,3.0
U187,P483,5.0
U187,P49,3.0
U187,P511,30.0
U187,P519,3.0
U187,P52,10.5
U187,P567,0.5
U187,P575,6.5
U187,P588,30.0
U187,P597,0.5
U187,P61,0.5
U187,P623,0.5
U187,P627,40.0
U187,P639,3.5
U187,P69,0.5
U187,P71,3.0
U187,P72,0.5
U187,P89,30.0
U187,P92,0.5
U189,P1,0.5
U189,P10,0.5
U189,P103,5.0
U189,P107,35.0
U189,P117,3.0
U189,P136,33.0
U189,P141,30.0
U189,P143,3.0
U189,P167,30.0
U189,P173,3.5
U189,P176,33.0
U189,P179,30.0
U189,P180,3.0
U189,P185,4.0
U189,P2,5.0
U189,P217,5.5
U189,P230,0.5
U189,P241,30.0
U189,P243,30.5
U189,P244,3.0
U189,P254,0.5
U189,P278,3.5
U189,P28,3.0
U189,P297,1.0
U189,P303,6.5
U189,P313,5.0
U189,P335,0.5
U189,P339,0.5
U189,P34,0.5
U189,P343,3.0
U189,P349,0.5
U189,P353,30.0
U189,P362,0.5
U189,P417,3.0
U189,P42,0.5
U189,P432,0.5
U189,P471,30.0
U189,P503,5.0
U189,P509,3.0
U189,P531,5.0
U189,P540,11.0
U189,P550,36.0
U189,P61,0.5
U189,P611,0.5
U189,P648,3.0
U189,P68,33.0
U189,P69,0.5
U189,P80,3.0
U189,P81,5.0
U192,P129,0.5
U192,P163,3.0
U192,P217,6.5
U192,P241,3.5
U192,P243,0.5
U192,P259,30.0
U192,P263,5.0
U192,P278,0.5
U192,P303,6.0
U192,P310,3.0
U192,P315,5.0
U192,P337,3.0
U192,P354,5.5
U192,P387,30.0
U192,P443,5.0
U192,P471,30.5
U192,P482,3.0
U192,P497,30.0
U192,P531,0.5
U192,P550,5.0
U192,P584,0.5
U192,P61,3.0
U192,P79,30.0
U192,P98,3.5
U193,P122,5.0
U193,P124,10.0
U193,P13,8.0
U193,P140,30.5
U193,P142,3.0
U193,P146,3.0
U193,P149,30.5
U193,P158,3.0
U193,P161,30.0
U193,P166,6.0
U193,P174,30.5
U193,P206,35.0
U193,P208,30.0
U193,P240,0.5
U193,P247,30.5
U193,P261,30.5
U193,P281,3.0
U193,P286,3.5
U193,P300,0.5
U193,P321,0.5
U193,P339,9.0
U193,P379,3.5
U193,P38,0.5
U193,P382,3.0
U193,P394,30.0
U193,P41,13.0
U193,P442,3.0
U193,P447,0.5
U193,P468,0.5
U193,P469,3.0
U193,P490,30.0
U193,P503,36.0
U193,P543,3.0
U193,P55,0.5
U193,P567,8.0
U193,P576,3.0
U193,P583,11.0
U193,P587,30.0
U193,P623,5.0
U193,P632,3.0
U193,P639,3.0
U193,P92,3.0
U193,P99,3.0
U195,P1,3.0
U195,P107,0.5
U195,P122,6.0
U195,P136,30.0
U195,P140,3.5
U195,P149,33.0
U195,P166,3.0
U195,P190,30.0
U195,P240,5.0
U195,P335,0.5
U195,P338,0.5
U195,P363,0.5
U195,P378,3.0
U195,P415,3.0
U195,P42,11.0
U195,P422,30.0
U195,P443,0.5
U195,P471,3.0
U195,P479,5.0
U195,P485,30.0
U195,P511,30.0
U195,P52,30.0
U195,P540,6.5
U195,P567,0.5
U195,P610,3.0
U195,P611,0.5
U195,P615,0.5
U195,P620,3.0
U195,P621,1.0
U195,P628,5.0
U195,P632,3.0
U195,P648,30.0
U195,P68,0.5
U195,P69,30.0
U195,P92,5.0
U196,P104,0.5
U196,P111,0.5
U196,P162,3.0
U196,P17,3.0
U196,P170,30.0
U196,P173,0.5
U196,P185,11.0
U196,P2,3.0
U196,P209,0.5
U196,P217,5.0
U196,P234,3.0
U196,P238,0.5
U196,P259,0.5
U196,P303,0.5
U196,P362,5.0
U196,P378,30.5
U196,P396,5.0
U196,P399,0.5
U196,P482,30.0
U196,P49,5.0
U196,P498,3.0
U196,P526,0.5
U196,P567,30.0
U196,P575,5.5
U196,P600,6.0
U196,P61,3.0
U196,P65,0.5
U196,P76,5.0
U196,P98,3.5
U197,P101,5.0
U197,P103,5.0
U197,P140,0.5
U197,P143,0.5
U197,P161,5.0
U197,P174,30.0
U197,P176,0.5
U197,P198,30.0
U197,P206,0.5
U197,P208,3.0
U197,P241,0.5
U197,P244,6.0
U197,P259,30.0
U197,P276,0.5
U197,P28,3.0
U197,P291,0.5
U197,P303,30.0
U197,P309,30.0
U197,P313,0.5
U197,P372,3.5
U197,P41,3.0
U197,P417,3.0
U197,P422,5.0
U197,P428,5.0
U197,P451,30.0
U197,P479,3.0
U197,P498,30.0
U197,P505,5.0
U197,P511,5.0
U197,P52,30.0
U197,P522,3.0
U197,P530,5.0
U197,P583,5.0
U197,P621,5.0
U197,P623,5.0
U197,P627,35.0
U197,P643,3.0
U197,P645,3.0
U197,P79,0.5
U197,P81,0.5
U200,P121,3.0
U200,P13,3.0
U200,P136,6.0
U200,P140,3.5
U200,P149,0.5
U200,P154,3.0
U200,P161,30.0
U200,P198,5.0
U200,P206,30.5
U200,P238,5.0
U200,P255,30.0
U200,P284,0.5
U200,P321,30.0
U200,P383,0.5
U200,P396,0.5
U200,P41,60.5
U200,P412,0.5
U200,P447,0.5
U200,P49,5.0
U200,P503,3.0
U200,P55,35.0
U200,P567,30.0
U200,P57,5.0
U200,P576,3.0
U200,P583,3.5
U200,P615,0.5
U200,P623,0.5
U200,P632,33.0
U200,P639,5.0
U200,P645,0.5
U200,P92,30.0
U202,P107,3.0
U202,P147,5.0
U202,P173,3.0
U202,P176,5.0
U202,P185,5.5
U202,P190,3.5
U202,P197,30.0
U202,P198,30.0
U202,P2,8.0
U202,P243,11.0
U202,P244,3.0
U202,P267,30.0
U202,P28,0.5
U202,P295,30.0
U202,P303,3.0
U202,P33,0.5
U202,P353,30.0
U202,P354,0.5
U202,P385,30.0
U202,P387,5.0
U202,P415,4.0
U202,P417,35.5
U202,P42,16.0
U202,P422,30.0
U202,P441,0.5
U202,P471,5.0
U202,P479,3.0
U202,P507,3.0
U202,P511,3.0
U202,P540,3.0
U202,P546,35.0
U202,P575,3.0
U202,P6,3.0
U202,P61,0.5
U202,P69,5.0
U202,P79,30.0
U204,P13,0.5
U204,P17,0.5
U204,P176,30.0
U204,P185,30.0
U204,P210,0.5
U204,P28,0.5
U204,P297,3.0
U204,P353,30.0
U204,P362,5.0
U204,P41,3.0
U204,P479,30.0
U204,P540,5.0
U204,P583,5.0
U204,P621,0.5
U204,P69,30.0
U204,P74,5.0
U204,P79,30.0
U204,P98,3.0
U205,P107,30.5
U205,P129,30.0
U205,P167,3.0
U205,P17,3.0
U205,P173,8.0
U205,P190,3.0
U205,P195,3.0
U205,P238,0.5
U205,P241,5.0
U205,P243,30.0
U205,P244,11.0
U205,P259,3.0
U205,P276,3.0
U205,P28,3.0
U205,P294,3.0
U205,P303,30.0
U205,P32,0.5
U205,P327,0.5
U205,P337,30.0
U205,P353,3.0
U205,P362,3.0
U205,P443,30.0
U205,P446,5.0
U205,P488,3.0
U205,P50,0.5
U205,P550,3.5
U205,P560,3.0
U205,P575,3.5
U205,P613,30.0
U205,P68,0.5
U205,P7,0.5
U205,P71,0.5
U205,P79,65.0
U205,P98,5.0
U207,P103,0.5
U207,P173,9.0
U207,P190,30.0
U207,P204,5.0
U207,P231,5.0
U207,P241,5.0
U207,P243,0.5
U207,P251,5.0
U207,P259,6.0
U207,P278,5.0
U207,P28,0.5
U207,P294,0.5
U207,P303,10.5
U207,P309,0.5
U207,P335,0.5
U207,P353,5.0
U207,P354,1.0
U207,P387,33.0
U207,P415,0.5
U207,P417,30.5
U207,P432,30.0
U207,P443,30.0
U207,P471,3.0
U207,P511,8.0
U207,P540,3.0
U207,P550,8.0
U207,P553,30.0
U207,P583,0.5
U207,P627,30.0
U207,P632,5.5
U207,P648,3.0
U207,P79,5.0
U208,P103,0.5
U208,P107,0.5
U208,P124,0.5
U208,P141,0.5
U208,P167,3.0
U208,P17,5.0
U208,P185,0.5
U208,P241,0.5
U208,P286,3.0
U208,P303,3.0
U208,P343,30.0
U208,P432,0.5
U208,P443,6.0
U208,P471,3.0
U208,P511,30.0
U208,P575,8.0
U208,P583,3.0
U208,P61,0.5
U208,P81,0.5
U208,P98,30.0
U209,P103,30.0
U209,P167,5.0
U209,P170,30.0
U209,P172,3.0
U209,P173,3.0
U209,P198,30.0
U209,P241,0.5
U209,P243,3.5
U209,P244,5.5
U209,P259,3.0
U209,P278,35.0
U209,P34,5.0
U209,P354,30.0
U209,P363,5.0
U209,P378,5.0
U209,P387,13.0
U209,P415,4.0
U209,P417,0.5
U209,P42,5.0
U209,P420,0.5
U209,P422,0.5
U209,P439,5.0
U209,P443,60.5
U209,P471,30.0
U209,P479,3.0
U209,P487,3.0
U209,P49,3.0
U209,P511,5.0
U209,P52,30.0
U209,P540,5.0
U209,P575,30.0
U209,P61,5.0
U209,P621,30.0
U209,P627,5.5
U209,P628,3.0
U209,P648,33.0
U209,P77,0.5
U21,P103,5.0
U21,P107,0.5
U21,P117,30.5
U21,P118,0.5
U21,P165,3.0
U21,P167,1.0
U21,P170,5.0
U21,P173,30.0
U21,P180,0.5
U21,P185,3.5
U21,P198,0.5
U21,P2,3.0
U21,P204,3.0
U21,P238,35.0
U21,P241,3.0
U21,P243,0.5
U21,P244,3.0
U21,P259,70.0
U21,P27,0.5
U21,P278,5.5
U21,P294,30.0
U21,P297,0.5
U21,P315,3.5
U21,P322,3.0
U21,P349,3.0
U21,P360,5.0
U21,P362,3.0
U21,P374,3.0
U21,P392,5.0
U21,P396,0.5
U21,P432,4.0
U21,P483,3.0
U21,P496,30.0
U21,P50,5.0
U21,P511,3.0
U21,P575,0.5
U21,P6,0.5
U21,P61,3.0
U21,P612,3.0
U21,P630,0.5
U21,P636,3.0
U21,P640,5.0
U21,P79,0.5
U21,P81,6.0
U21,P98,3.0
U210,P141,3.0
